NU_ANO_CENSO;NO_REGIAO;CO_REGIAO;NO_UF;SG_UF;CO_UF;NO_MUNICIPIO;CO_MUNICIPIO;NO_REGIAO_GEOG_INTERM;CO_REGIAO_GEOG_INTERM;NO_REGIAO_GEOG_IMED;CO_REGIAO_GEOG_IMED;NO_MESORREGIAO;CO_MESORREGIAO;NO_DISTRITO;CO_DISTRITO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_CATEGORIA_ESCOLA_PRIVADA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;DV_ENTIDADE;COD_ENTIDADE
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716067 EM CANDIDO CAMPOS;33077754;3;;1;0.0;0;330777540
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716065 EM CARLOS DE LAET;33077762;3;;1;0.0;0;330777620
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716811 EDI CIDADE DE LIDICE;33077770;3;;1;0.0;0;330777700
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716032 EM COMPOSITOR LUIZ GONZAGA;33077789;3;;1;0.0;0;330777890
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0724022 EM COMUNIDADE DE VARGEM GRANDE;33077797;3;;1;0.0;0;330777970
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716816 EDI DEBRET;33077800;3;;1;0.0;0;330778000
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716009 EM DENISE MARIA TORRES;33077819;3;;1;0.0;0;330778190
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716006 EM DESEMBARGADOR NEY PALMEIRO;33077827;3;;1;0.0;0;330778270
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716025 EM EDGARD WERNECK;33077835;3;;1;0.0;0;330778350
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716057 EM EMBAIXADOR DIAS CARNEIRO;33077843;3;;1;0.0;0;330778430
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0724020 EM ENGENHEIRO ALVARO SODRE;33077851;3;;1;0.0;0;330778510
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716040 EM EUNICE WEAVER;33077860;3;;1;0.0;0;330778600
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716815 EDI EVARISTO DA VEIGA;33077878;3;;1;0.0;0;330778780
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716007 EM FINLANDIA;33077886;3;;1;0.0;0;330778860
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716001 EM FRANCIS HIME;33077894;3;;1;0.0;0;330778940
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0734006 EM FREDERICO EYER;33077908;3;;1;0.0;0;330779080
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716045 EM GENERAL CARLOS CAETANO MIRAGAYA;33077916;3;;1;0.0;0;330779160
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716031 EM GENERAL JOAO MENDONCA LIMA;33077924;3;;1;0.0;0;330779240
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716043 EM GASTAO MONTEIRO MOUTINHO;33077932;3;;1;0.0;0;330779320
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716047 EM GOVERNADOR CARLOS LACERDA;33077940;3;;1;0.0;0;330779400
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0724016 EM HEMETERIO DOS SANTOS;33077959;3;;1;0.0;0;330779590
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716059 EM HONDURAS;33077967;3;;1;0.0;0;330779670
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0734805 EDI MONSENHOR CORDIOLI;33077975;3;;1;0.0;0;330779750
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0734008 EM JOAQUIM FONTES;33077983;3;;1;0.0;0;330779830
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716003 EM JORNALISTA CAMPOS RIBEIRO;33077991;3;;1;0.0;0;330779910
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0734009 EM JOSE CLEMENTE PEREIRA;33078009;3;;1;0.0;0;330780090
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716066 EM JOSE ENRIQUE RODO;33078017;3;;1;0.0;0;330780170
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716062 EM JOSE JOAQUIM DE QUEIROZ JUNIOR;33078025;3;;1;0.0;0;330780250
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716044 EM JUAN MONTALVO;33078033;3;;1;0.0;0;330780330
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716004 EM JULIANO MOREIRA;33078041;3;;1;0.0;0;330780410
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716030 EM DORCELINA GOMES DA COSTA;33078050;3;;1;0.0;0;330780500
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716037 EM JULIO VERNE;33078068;3;;1;0.0;0;330780680
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0734002 EM PROFESSORANDA LEILA BARCELLOS DE CARVALHO;33078076;3;;1;0.0;0;330780760
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716036 EM LINCOLN BICALHO ROQUE;33078084;3;;1;0.0;0;330780840
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716002 EM LUIZ CAMILLO;33078092;3;;1;0.0;0;330780920
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716055 EM MAESTRO LORENZO FERNANDES;33078106;3;;1;0.0;0;330781060
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716011 EM MARECHAL CANROBERT PEREIRA DA COSTA;33078114;3;;1;0.0;0;330781140
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716008 EM MANO DECIO DA VIOLA;33078122;3;;1;0.0;0;330781220
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716042 EM MARECHAL THAUMATURGO DE AZEVEDO;33078130;3;;1;0.0;0;330781300
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716068 EM MARIA DA SILVA FRANCA;33078149;3;;1;0.0;0;330781490
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716010 EM MARIA FLORINDA PAIVA DA CRUZ;33078157;3;;1;0.0;0;330781570
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716026 EM MENEZES CORTES;33078165;3;;1;0.0;0;330781650
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716061 EM MORVAN DE FIGUEIREDO;33078173;3;;1;0.0;0;330781730
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716013 EM NATURALISTA AUGUSTO RUSCHI;33078181;3;;1;0.0;0;330781810
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716048 EM NELSON RODRIGUES;33078190;3;;1;0.0;0;330781900
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716056 EM NOEL NUTELS;33078203;3;;1;0.0;0;330782030
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716028 EM PAROQUIAL NOSSA SENHORA DO LORETO;33078211;3;;1;0.0;0;330782110
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0734010 EM PEDRO ALEIXO;33078220;3;;1;0.0;0;330782200
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716038 EM PEDRO AMERICO;33078238;3;;1;0.0;0;330782380
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716054 EM PIO X;33078246;3;;1;0.0;0;330782460
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716051 EM PROFESSOR AUGUSTO CONY;33078254;3;;1;0.0;0;330782540
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716053 EM PROFESSORA DYLA SYLVIA DE SA;33078262;3;;1;0.0;0;330782620
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716046 EM PROFESSORA FELICIDADE DE MOURA CASTRO;33078270;3;;1;0.0;0;330782700
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716014 EM PROFESSORA HELENA LOPES ABRANCHES;33078289;3;;1;0.0;0;330782890
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0724017 EM PROFESSOR OLEGARIO DOMINGUES;33078297;3;;1;0.0;0;330782970
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0724019 EM PROFESSOR TEOFILO MOREIRA DA COSTA;33078300;3;;1;0.0;0;330783000
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716049 EM RENATO LEITE;33078319;3;;1;0.0;0;330783190
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716033 EM RIO DAS PEDRAS;33078327;3;;1;0.0;0;330783270
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716052 EM ROSA DO POVO;33078335;3;;1;0.0;0;330783350
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0724018 EM SAO SEBASTIAO;33078343;3;;1;0.0;0;330783430
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716063 EM SOBRAL PINTO;33078351;3;;1;0.0;0;330783510
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716012 EM VICTOR HUGO;33078360;3;;1;0.0;0;330783600
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716029 EM VIRGILIO VARZEA;33078378;3;;1;0.0;0;330783780
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0716039 EM VITOR MEIRELES;33078386;3;;1;0.0;0;330783860
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;ESCOLA PADRE BUTINHA;33078394;4;1.0;1;0.0;0;330783940
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;ESC PITUQUINHA LTDA;33078408;4;1.0;1;0.0;0;330784080
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;ESC VINTE E TRES DE ABRIL LTDA;33078440;4;1.0;1;0.0;0;330784400
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;EXTERNATO NOSSA SENHORA DA CONCEICAO;33078459;4;1.0;1;0.0;0;330784590
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;COLEGIO SUL AMERICANO;33078483;4;1.0;1;0.0;0;330784830
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;INST DE EDUC PADRE GIUSTINO RUSSOLILLO;33078491;4;;1;;0;330784910
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;INSTITUTO TAMANDARE;33078521;4;1.0;1;0.0;0;330785210
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;CENTRO EDUCACIONAL PRIMAVERA;33078726;4;1.0;1;0.0;0;330787260
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;COLEGIO FRANCISCANO SANTO ANTONIO;33078815;4;4.0;1;0.0;0;330788150
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;ASSOCIACAO EDUCACIONAL GARRIGA DE MENEZES;33078866;4;1.0;1;0.0;0;330788660
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0817812 EDI TAQUARAL;33078882;3;;1;0.0;0;330788820
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0817813 EDI VILA KENNEDY;33078890;3;;1;0.0;0;330788900
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;COLEGIO MAJOR SILVA NETTO;33078920;4;;1;;0;330789200
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;CENTRO EDUCACIONAL DE BANGU;33078939;4;1.0;1;0.0;0;330789390
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;CENTRO EDUC E PREP PROF JAIR AVILLEZ;33078947;4;1.0;1;0.0;0;330789470
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;CENTRO EDUCACIONAL ELPIDIO DA SILVA;33078963;4;1.0;1;0.0;0;330789630
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;CENTRO EDUC NOVO MUNDO;33079030;4;1.0;1;0.0;0;330790300
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0817202 CIEP AMILCAR CABRAL;33079072;3;;1;0.0;0;330790720
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0833505 CIEP ARACY DE ALMEIDA CANTORA;33079080;3;;1;0.0;0;330790800
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0833201 CIEP FREI VELOSO;33079099;3;;1;0.0;0;330790990
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0817501 CIEP GILBERTO FREYRE;33079102;3;;1;0.0;0;330791020
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0817509 CIEP MAESTRINA CHIQUINHA GONZAGA;33079110;3;;1;0.0;0;330791100
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0833502 CIEP MARECHAL HENRIQUE TEIXEIRA LOTT;33079129;3;;1;0.0;0;330791290
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0817505 CIEP MARECHAL JULIO CAETANO HORTA BARBOSA;33079137;3;;1;0.0;0;330791370
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0817507 CIEP MESTRE ANDRE;33079145;3;;1;0.0;0;330791450
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0817506 CIEP OLOF PALME;33079153;3;;1;0.0;0;330791530
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0817503 CIEP PADRE PAULO CORREA DE SA;33079161;3;;1;0.0;0;330791610
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0817508 CIEP POETA CRUZ E SOUSA;33079170;3;;1;0.0;0;330791700
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0817502 CIEP PROFESSORA CELIA MARTINS MENNA BARRETO;33079188;3;;1;0.0;0;330791880
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0833504 CIEP FRANCISCO SOLANO TRINDADE;33079196;3;;1;0.0;0;330791960
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0833503 CIEP THOMAS JEFFERSON;33079200;3;;1;0.0;0;330792000
2024;Sudeste;3;Rio de Janeiro;RJ;33;Rio de Janeiro;3304557;Rio de Janeiro;3301;Rio de Janeiro;330001;Metropolitana do Rio de Janeiro;6;Rio de Janeiro;330455705;0817207 CIEP VILA KENNEDY;33079218;3;;1;0.0;0;330792180
